CVE ID,Hash value,CWE ID,Software,Type of patch statements,Patch statement function,Critical variables,Vulnerability-triggered function,Vulnerability-triggered line numbers,Vulnerability-triggered statements,Type of vulnerability-triggered statements,List of functions from to-be-patched function to vulnerability-triggered function,Cross-function or not,Type of cross-function vulnerabilities,The number of cross-function layers
CVE-2017-16546,2130bf6f89ded32ef0c88a11694f107c52566c53,CWE-119,ImageMagick,"P-3;
P-9;
P-11;",ReadWPGImage,"[""WPG_Palette"", ""StartIndex"", ""NumOfEntries""]",ReadWPGImage,1061,"[""image->colormap[i].red= ScaleCharToQuantum((unsigned char) ReadBlobByte(image));""]",T-2;,ReadWPGImage,No,None,1
CVE-2015-8957,bd96074b254c6607a0f7731e59f923ad19d5a46d,CWE-119,ImageMagick,"P-1;
P-4;
P-10;
P-11;",ReadSUNImage,"[""image""]",ReadSUNImage,"[369, 574]","[""image->colormap[i].red= (MagickRealType) ScaleCharToQuantum(;"", ""SetPixelRed(image, ClampToQuantum(image->colormap[(ssize_t);""]",T-2;,ReadSUNImage,No,None,1
CVE-2018-5333,7d11f77f84b27cef452cee332f4e469503084737,CWE-476,linux,P-1;,rds_cmsg_atomic,"[""rm"", ""atomic"", ""op_active""]",set_page_dirty,83,"[""return folio_mark_dirty(page_folio(page));""]",T-15;,"
rds_cmsg_atomic
rds_atomic_free_op
set_page_dirty",Yes,caller type,3
CVE-2018-7191,5c25f65fd1e42685f7ccd80e0621829c105785d9,CWE-476,linux,"P-1;
P-9;",tun_set_iff,"[""err""]",tun_set_iff,2078,"[""err= register_netdevice(tun->dev);""]",T-15;,tun_set_iff,No,None,1
CVE-2018-7566,d15d662e89fc667b90cd294b0eb45694e33144da,CWE-119,linux,"P-1;
P-2;
P-3;",snd_seq_write,"[""cellptr（seq_memory文件）""]",snd_seq_pool_init,402,"[""cellptr= pool->ptr + cell;""]",T-3;,"snd_seq_write
snd_seq_pool_init",Yes,caller type,2
CVE-2017-16525,bd998c2e0df0469707503023d50d46cf0b10c787,CWE-416,linux,P-10;,usb_serial_console_disconnect,"[""serial"", ""port""]",usb_serial_console_disconnect,268,"[""if (serial->port[0]= == usbcons_info.port) {;""]",T-13;,usb_serial_console_disconnect,No,None,1
CVE-2017-14497,edbd58be15a957f6a760c4a514cd475217eb97fd,CWE-119,linux,"P-1;
P-5;
P-10;",tpacket_rcv,"[""snaplen""]",tpacket_rcv,2310,"[""skb_copy_bits(skb, 0, h.raw + macoff, snaplen);""]",T-1;,tpacket_rcv,No,None,1
CVE-2017-15128,1e3921471354244f70fe268586ff94a97a6dd4df,CWE-119,linux,"P-1;
P-2;
P-5;
P-9;",hugetlb_mcopy_atomic_pte,"[""idx""]",__radix_tree_create,852,"[""slot= & node->slots[offset];""]",T-2;,"hugetlb_mcopy_atomic_pte
huge_add_to_page_cache
add_to_page_cache
add_to_page_cache_locked
__add_to_page_cache_locked
page_cache_tree_insert
__radix_tree_create",Yes,caller type,7
CVE-2016-8646,4afa5f9617927453ac04b24b584f6c718dfb4f45,CWE-476,linux,"P-1;
P-2;
P-3;
P-5;
P-9;",hash_accept,"[""req""]",crypto_ahash_reqtfm,375,"[""return __crypto_ahash_cast(req->base.tfm);""]",T-14;,"hash_accept
crypto_ahash_export
crypto_ahash_reqtfm",Yes,caller type,3
CVE-2018-6392,c6939f65a116b1ffed345d29d8621ee4ffb32235,CWE-125,ffmpeg,"P-1;
P-3;
P-5;
P-10;","config_props_output
filter_slice","[""out"", ""data"", ""s"", ""pixsteps""]",filter_slice,278,"[""int pixstep= s->pixsteps[plane];""]",T-2;,filter_slice,No,None,1
CVE-2012-6607,163877441402e464266b45ee98e24bb652971def,CWE-22,Augeas,"P-4;
P-5;","xfread_file
xread_file","[""augnew"", ""path""]",xread_file,"[1031, 129]","[""fp= fopen(augnew, \""w\"");"", ""FILE * fp= fopen(path, \""r\"");""]",T-6;,xread_file,No,None,1
CVE-2013-7448,5e5c796617e1712905dc5462b94bd5e6c08d15ea,CWE-22,didiwiki,"P-4;
P-7;
P-9;
P-10;
P-11;","page_name_is_good
wiki_handle_rest_call
wiki_handle_http_request","[""page""]",wiki_handle_rest_call,870,"[""http_response_printf(res, \"" % s\"", file_read(page));""]",T-6;,wiki_handle_rest_call,No,None,1
CVE-2018-10938,40413955ee265a5e42f710940ec78f5450d49149,CWE-835,Linux,"P-2;
P-5;
P-9;
P-10;",cipso_v4_optptr,"[""optlen""]",cipso_v4_optptr,1525,"[""for (optlen= iph->ihl * 4 - sizeof (struct iphdr);"", ""optlen > 0;"", "");""]",T-7;,cipso_v4_optptr,No,None,1
CVE-2018-20784,c40f7d74c741a907cfaeb73a7697081881c497d0,CWE-835,Linux,"P-7;
P-8;
P-9;
P-10;","list_del_leaf_cfs_rq
cfs_rq_is_decayed
update_blocked_averages
print_cfs_stats","[""cfs_rq""]",update_blocked_averages,7682,"[""for_each_leaf_cfs_rq_safe(rq, cfs_rq, pos) {;""]",T-7;,update_blocked_averages,No,None,1
CVE-2018-6621,118e1b0b3370dd1c0da442901b486689efd1654b,CWE-125,ffmpeg,P-10;,decode_frame,"[""gb"", ""slice_end""]",decode_frame,679,"[""bytestream2_get_bytes_left(& gb) < slice_end;""]",T-1;,decode_frame,No,None,1
CVE-2018-6912,76cc0f0f673353cd4746cd3b83838ae335e5d9ed,CWE-125,ffmpeg,"P-2;
P-9;
P-11;","decode_plane
decode_frame","[""cbit"", ""pbit"", ""left""]",decode_plane,"[272, 282, 642, 655]","[""int bits= get_bits_le(& cbit, 3);"", ""p[k]= get_bits_le(& pbit, bits + 1);"", ""left-= c->packed_stream_size[i][j];""]",T-1;,decode_plane,No,None,1
CVE-2015-8956,951b6a0717db97ce420547222647bcc40bf1eacd,CWE-476,linux,"P-1;
P-2;
P-3;
P-4;
P-10;",rfcomm_sock_bind,"[""sa""]",rfcomm_sock_bind,339,"[""int chan= sa->rc_channel;""]",T-14;,rfcomm_sock_bind,No,None,1
CVE-2016-6327,51093254bf879bc9ce96590400a87897c7498463,CWE-476,linux,"P-1;
P-3;
P-4;
P-7;
P-9;","srpt_rx_mgmt_fn_tag
srpt_handle_tsk_mgmt","[""tcm_tmr"", ""tag""]",srpt_handle_tsk_mgmt,1765,"[""send_ioctx->cmd.se_tmr_req->response=;""]",T-15;,srpt_handle_tsk_mgmt,No,None,1
CVE-2017-16995,95a762e2c8c942780948091f8f2a4f32fce1ac6f,CWE-119,linux,"P-4;
P-9;",check_alu_op,"[""insn"", ""imm""]",__mark_reg_known,437,"[""reg->var_off= tnum_const(imm);""]",T-3;,"check_alu_op
__mark_reg_known",Yes,caller type,2
CVE-2017-16996,0c17d1d2c61936401f4702e1846e2c19b200f958,CWE-119,linux,"P-1;
P-4;
P-7;","coerce_reg_to_size
check_mem_access
coerce_reg_to_32
adjust_scalar_min_max_vals
check_alu_op","[""dst_reg"", ""src_reg""]",adjust_scalar_min_max_vals,2089,"[""dst_reg->umin_value*= umin_val;""]",T-4;,adjust_scalar_min_max_vals,No,None,1
CVE-2018-10876,8844618d8aa7a9973e7b527d038a2a589665002c,CWE-416,linux,"P-3;
P-9;
P-10;",ext4_read_block_bitmap_nowait,"[""sb""]",ext4_init_block_bitmap,138,"[""memset(bh->b_data, 0, sb->s_blocksize);""]",T-14;,"ext4_read_block_bitmap_nowait
ext4_init_block_bitmap",Yes,caller type,2
CVE-2018-10879,5369a762c882c0b6e9599e4ebbb3a9ba9eee7e2d,CWE-416,linux,"P-3;
P-5;
P-9;
P-10;",ext4_xattr_set_entry,"[""last""]",ext4_xattr_set_entry,1599,"[""if (!last->e_value_inum && last->e_value_size) {;""]",T-14;,ext4_xattr_set_entry,No,None,1
CVE-2018-13785,8a05766cb74af05c04c53e6c9d60c13fc4d59bf2,CWE-369,libpng,P-11;,png_check_chunk_length,"[""row_factor""]",png_check_chunk_length,3175,"[""if (png_ptr->height > PNG_UINT_32_MAX / row_factor);""]",T-17;,png_check_chunk_length,No,None,1
CVE-2020-24370,a585eae6e7ada1ca9271607a4f48dfb17868ab7b,CWE-191,lua,P-10;,"upvalname
luaG_findlocal","[""n""]",upvalname,192,"[""* pos= ci->func - nextra - (n + 1);""]",T-3;,upvalname,No,None,1
CVE-2020-24369,ae5b5ba529753c7a653901ffc29b5ea24c3fdf3a,CWE-476,lua,"P-9;
P-10;",luaG_runerror,"[""p"", ""lineinfo""]",luaG_runerror,787,"[""if (p->lineinfo[oldpc] != 0);""]",T-14;,luaG_runerror,No,None,1
CVE-2016-10270,9a72a69e035ee70ff5c41541c8c61cd97990d018,CWE-125,libtiff,"P-2;
P-10;",ChopUpSingleUncompressedStrip,"[""nstrips32"", ""nstrips64""]",ChopUpSingleUncompressedStrip,"5546
5547","[""newcounts= (uint64 *) _TIFFCheckMalloc(tif, nstrips32, sizeof (uint64),;""]",T-1;,ChopUpSingleUncompressedStrip,No,None,1
CVE-2015-8784,b18012dae552f85dcc5c57d3bf4e997a15b1cc1c,CWE-787,libtiff,"P-1;
P-9;
P-10;",NeXTDecode,"[""op_offset""]",NeXTDecode,126,"[""SETPIXEL(op, grey);""]",T-3;,NeXTDecode,No,None,1
CVE-2019-7663,802d3cbf3043be5dce5317e140ccb1c17a6a2d39,CWE-119,libtiff,P-10;,TIFFWriteDirectoryTagTransferfunction,"[""tif"", ""tif_dir"", ""td_transferfunction""]",TIFFWriteDirectoryTagTransferfunction,1912,"[""if (!_TIFFmemcmp(tif->tif_dir.td_transferfunction[0], tif->tif_dir.td_transferfunction[2], m * sizeof (uint16))) if (tif->tif_dir.td_transferfunction[1]= == NULL || !_TIFFmemcmp(tif->tif_dir.td_transferfunction[0], tif->tif_dir.td_transferfunction[1], m * sizeof (uint16)));""]",T-1;,TIFFWriteDirectoryTagTransferfunction,No,None,1
CVE-2018-8905,58a898cb4459055bb488ca815c23b880c242a27d,CWE-787,libtiff,"P-2;
P-10;",LZWDecodeCompat,"[""codep"", ""occ""]",LZWDecodeCompat,761,"[""* --tp= codep->value;""]",T-3;,LZWDecodeCompat,No,None,1
CVE-2018-7456,be4c85b16e8801a16eec25e80eb9f3dd6a96731b,CWE-476,libtiff,P-10;,TIFFPrintDirectory,"[""td"", ""td_extrasamples""]",TIFFPrintDirectory,548,"[""fprintf(fd, \"" % 5u\"", td->td_transferfunction[i][l]);""]",T-14;,TIFFPrintDirectory,No,None,1
CVE-2018-18557,681748ec2f5ce88da5f9fa6831e1653e46af8a66	,CWE-787,libtiff,P-2;,JBIGDecode,"[""decoder""]",JBIGDecode,100,"[""_TIFFmemcpy(buffer, pImage, jbg_dec_getsize(& decoder));""]",T-1;,JBIGDecode,No,None,1
CVE-2016-6309,0d698f6696e114a6e47f8b75ff88ec81f9e30175,CWE-416,openssl,"P-4;
P-7;","read_state_machine
grow_init_buf","[""s"", ""init_buf"", ""s3"", ""tmp"", ""message_size""]",read_state_machine,"561
562
563
564","[""if (!SSL_IS_DTLS(s) 562 && s->s3->tmp.message_size > 0 563 && !grow_init_buf(s, s->s3->tmp.message_size 564 + SSL3_HM_HEADER_LENGTH)) {;""]",T-13;,read_state_machine,No,None,1
CVE-2016-6304,2c0d295e26306e15a92eb23a84a1802005c1c137,CWE-401,openssl,"P-3;
P-9;",ssl_parse_clienthello_tlsext,"[""s"", ""tlsext_ocsp_ids""]",ssl_parse_clienthello_tlsext,1311,"[""return 0;""]",T-10;,ssl_parse_clienthello_tlsext,No,None,1
CVE-2016-2105,172c6e1e14defe7d49d62f5fc9ea6a79b225424f,CWE-190,openssl,P-10;,EVP_EncodeUpdate,"[""ctx"", ""num"", ""inl""]",EVP_EncodeUpdate,161,"[""memcpy(& (ctx->enc_data[ctx->num]), in, inl);""]",T-1;,EVP_EncodeUpdate,No,None,1
CVE-2016-6303,55d83bf7c10c7b205fffa23fa7c3977491e56c07,CWE-787,openssl,P-10;,MDC2_Update,"[""len"", ""i""]",MDC2_Update,47,"[""memcpy(& (c->data[i]), in, len);""]",T-1;,MDC2_Update,No,None,1
CVE-2017-3730,efbe126e3ebb9123ac9d058aa2bb044261342aaa,CWE-476,openssl,P-9;,"tls_construct_cke_dhe
tls_construct_cke_ecdhe","[""ckey""]",EVP_PKEY_get0_DH,346,"[""if (pkey->type != EVP_PKEY_DH && pkey->type != EVP_PKEY_DHX) {;""]",T-14;,"tls_construct_cke_dhe
EVP_PKEY_get0_DH",Yes,caller type,2
CVE-2017-3735,068b963bb7afc57f5bdd723de0dd15e7795d5822,CWE-119,openssl,,X509v3_addr_get_afi,"[""f"", ""addressFamily""]",X509v3_addr_get_afi,89,"[""((f->addressFamily->data[0] << 8) | (f->addressFamily->data[1]));""]",T-2;,X509v3_addr_get_afi,No,None,1
CVE-2016-0797,c175308407858afff3fc8c2e5e085d94d12edc7d,CWE-189,openssl,"P-9;
P-10;","BN_hex2bn
BN_dec2bn","[""i""]",BN_hex2bn,208,"[""if (bn_expand(ret, i * 4)= == NULL);""]",T-4;,BN_hex2bn,No,None,1
CVE-2015-1790,59302b600e8d5b77ef144e447bb046fd7ab72686,CWE-476,openssl,"P-9;
P-10;",PKCS7_dataDecode,"[""p7"", ""in_bio""]",PKCS7_dataDecode,596,"[""if (PKCS7_is_detached(p7) || (in_bio != NULL)) {;""]",T-15;,PKCS7_dataDecode,No,None,1
CVE-2015-0288,28a00bcd8e318da18031b2ac8778c64147cd54f9,CWE-476,openssl,P-9;,X509_to_X509_REQ,"[""pktmp""]",X509_PUBKEY_set,99,"[""if (pkey->ameth) {;""]",T-14;,"X509_to_X509_REQ
X509_REQ_set_pubkey
X509_PUBKEY_set",Yes,caller type,3
CVE-2015-0289,c0334c2c92dd1bc3ad8138ba6e74006c3631b0f9,CWE-476,openssl,P-9;,PKCS7_dataFinal,"[""p7"", ""btmp""]",PKCS7_dataFinal,447,"[""if (PKCS7_type_is_signed(p7)) {;""]",T-15;,PKCS7_dataFinal,No,None,1
CVE-2016-7052,6e629b5be45face20b4ca71c4fcbfed78b864a2e,CWE-476,openssl,P-10;,get_crl_sk,"[""crl_score"", ""best_crl""]",get_crl_sk,1132,"[""if (ASN1_TIME_diff(& day, & sec, X509_CRL_get_lastUpdate(best_crl),;""]",T-15;,get_crl_sk,No,None,1
CVE-2018-14567,2240fbf5912054af025fb6e01e26375100275e74,CWE-835,libxml2,P-9;,xz_decomp,"[""state"", ""how""]",xz_decomp,599,"[""} while (strm->avail_out && ret != LZMA_STREAM_END);""]",T-7;,xz_decomp,No,None,1
CVE-2017-5130,897dffbae322b46b83f99a607d527058a72c51ed,CWE-787,libxml2,P-9;,"xmlMallocLoc
xmlReallocLoc
xmlMemStrdupLoc","[""size""]",xmlMallocLoc,"[182, 190, 191, 192, 193, 194]","[""p= (MEMHDR *) malloc(RESERVE_SIZE + size);"", ""p->mh_tag= MEMTAG;"", ""p->mh_size= size;"", ""p->mh_type= MALLOC_TYPE;"", ""p->mh_file= file;"", ""p->mh_line= line;""]",T-3;,xmlMallocLoc,No,None,1
CVE-2017-8872,123234f2cfcd9e9b9f83047eee1dc17b4c3f4407,CWE-125,libxml2,"P-1;
P-9;",xmlHaltParser,"[""ctxt"", ""input"", ""buf""]",htmlParseTryOrFinish,5425,"[""avail= xmlBufUse(in->buf->buffer) - (in->cur - in->base);""]",T-3;,"xmlHaltParser
htmlParseTryOrFinish",Yes,callee type,2
CVE-2015-8317,9aa37588ee78a06ca1379a9d9356eab16686099c,CWE-119,libxml2,P-3;,xmlParseEncodingDecl,"[""encoding""]",xmlParseEncodingDecl,10666,"[""SKIP_BLANKS;""]",T-1;,xmlParseEncodingDecl,No,None,1
CVE-2016-1834,8fbbf5513d609c1770b391b99e33314cd0742704,CWE-119,libxml2,"P-9;
P-10;","xmlStrncat
xmlStrncatNew","[""size"", ""len""]",xmlStrncat,467,"[""memcpy(& ret[size], add, len * sizeof (xmlChar));""]",T-1;,xmlStrncat,No,None,1
CVE-2016-1836,45752d2c334b50016666d8f0ec3691e2d680f0a0,CWE-416,libxml2,"P-2;
P-4;",xmlParseNCNameComplex,"[""end""]",xmlParseNCNameComplex,3530,"[""return (xmlDictLookup(ctxt->dict, end - len, len));""]",T-14;,xmlParseNCNameComplex,No,None,1
CVE-2016-1837,11ed4a7a90d5ce156a18980a4ad4e53e77384852,CWE-416,libxml2,"P-2;
P-4;","htmlParseAttValue
htmlParseSystemLiteral","[""q""]",xmlStrndup,50,"[""memcpy(ret, cur, len * sizeof (xmlChar));""]",T-14;,"htmlParseSystemLiteral
xmlStrndup",Yes,caller type,2
CVE-2016-1839,a820dbeac29d330bae4be05d9ecd939ad6b4aa33,CWE-125,libxml2,P-10;,pushParseTest,"[""cur""]",xmlParseChunk,285,"[""memcpy(pool->free, name, namelen);""]",T-1;,"pushParseTest
xmlParseChunk",Yes,caller type,2
CVE-2016-1840,cbb271655cadeb8dbb258a64701d9a3a0c4835b4,CWE-119,libxml2,P-4;,xmlFAParseCharRange,"[""len""]",xmlFAParseCharRange,5086,"[""} while ((CUR != '] ') && (CUR != ' ^ ') && (CUR != ' - ') &&;""]",T-3;,xmlFAParseCharRange,No,None,1
CVE-2016-1762,a7a94612aa3b16779e2c74e1fa353b5d9786c602,CWE-119,libxml2,P-9;,xmlParseInternalSubset,"[""无""]",xmlNextChar,535,"[""if (* ctxt->input->cur= == 0);""]",T-3;,"xmlParseInternalSubset
xmlNextChar",Yes,callee type,2
CVE-2019-14494,b224e2f5739fe61de9fa69955d016725b2a4b78d,CWE-369,poppler,P-9;,SplashOutputDev::tilingPatternFill,"[""surface_width"", ""surface_height""]",SplashOutputDev::tilingPatternFill,"4588
4589","[""repeatX= result_width / surface_width;"", ""repeatY= result_height / surface_height;""]",T-17;,SplashOutputDev::tilingPatternFill,No,None,1
CVE-2019-9959,68ef84e5968a4249c2162b839ca6d7975048a557,CWE-190,poppler,P-10;,JPXStream::init,"[""oLen""]",JPXStream::init,235,"[""priv->init2(OPJ_CODEC_JP2, buf, length, indexed);""]",T-4;,JPXStream::init,No,None,1
CVE-2019-10873,8dbe2e6c480405dab9347075cf4be626f90f1d05,CWE-476,poppler,P-9;,SplashXPathScanner::clipAALine,"[""line""]",SplashXPathScanner::clipAALine,455,"[""const auto & line= allIntersections[splashAASize * y + yy - yMin];""]",T-2;,SplashXPathScanner::clipAALine,No,None,1
CVE-2019-12293,89a5367d49b2556a2635dbb6d48d6a6b182a2c6c,CWE-125,poppler,"P-1;
P-9;",JPXStream::init,"[""componentPixels""]",JPXStream::init,265,"[""int r= priv->image->comps[component].data[i];""]",T-2;,JPXStream::init,No,None,1
CVE-2019-10872,6a1580e84f492b5671d23be98192267bb73de250,CWE-125,poppler,"P-9;
P-10;",Splash::blitTransparent,"[""width"", ""height""]",Splash::blitTransparent,5872,"[""if (* sp & srcMask) {;""]",T-3;,Splash::blitTransparent,No,None,1
CVE-2019-9200,f4136a6353162db249f63ddb0f20611622ab61b4,CWE-787,poppler,P-9;,ImageStream::getLine,"[""readChars""]",ImageStream::getLine,499,"[""for (;"", ""readChars < inputLineSize;"", ""readChars++) inputLine[readChars]= EOF;""]",T-2;,ImageStream::getLine,No,None,1
CVE-2014-9496,6abec1b1c152bb3702c7251b5f0ec2b1f3207742,CWE-119,libsndfile,P-10;,uint2tenbytefloat,"[""count""]",uint2tenbytefloat,1626,"[""bytes[1]= 29 - count;""]",T-2;,uint2tenbytefloat,No,None,1
CVE-2014-9756,725c7dbb95bfaf8b4bb7b04820e3a00cceea9ce6,CWE-369,libsndfile,P-2;,psf_fwrite,"[""bytes"", ""items""]",psf_fwrite,365,"[""return psf->vio.write(ptr, bytes * items, psf->vio_user_data) / bytes;""]",T-17;,psf_fwrite,No,None,1
CVE-2017-6892,f833c53cb596e9e1792949f762e0b33661822748,CWE-119,libsndfile,P-2;,aiff_read_chanmap,"[""chanmap_size""]",aiff_read_chanmap,1769,"[""memcpy(psf->channel_map, map_info->channel_map, chanmap_size);""]",T-1;,aiff_read_chanmap,No,None,1
CVE-2017-8361,fd0484aba8e51d16af1e3a880f9b8b857b385eb3,CWE-119,libsndfile,P-9;,sf_flac_meta_callback,"[""psf"", ""sf"", ""channels""]",sf_flac_meta_callback,437,"[""psf->sf.channels= metadata->data.stream_info.channels;""]",T-3;,sf_flac_meta_callback,No,None,1
CVE-2017-8363,fd0484aba8e51d16af1e3a880f9b8b857b385eb3,CWE-125,libsndfile,P-9;,sf_flac_meta_callback,"[""psf"", ""sf"", ""channels""]",sf_flac_meta_callback,437,"[""psf->sf.channels= metadata->data.stream_info.channels;""]",T-3;,sf_flac_meta_callback,No,None,1
CVE-2017-14246,8ddc442d539ca775d80cdbc7af17a718634a743f,CWE-125,libsndfile,P-10;,"i2ulaw_array
d2ulaw_array","[""ptr""]",i2ulaw_array,831,"[""buffer[count]= ulaw_encode[ptr[count] >> (16 + 2)];""]",T-2;,i2ulaw_array,No,None,1
CVE-2017-8363,5206a9b65e61598fde44d276c81b0585bc428562,CWE-125,libsndfile,P-9;,sf_flac_meta_callback,"[""psf"", ""sf"", ""channels""]",sf_flac_meta_callback,437,"[""psf->sf.channels= metadata->data.stream_info.channels;""]",T-3;,sf_flac_meta_callback,No,None,1
CVE-2018-10768,942adfc25e7a00ac3cf032ced2d8949e99099f70,CWE-476,poppler,P-10;,AnnotInk::draw,"[""path""]",AnnotInk::draw,6154,"[""if (path->getCoordsLength() != 0) {;""]",T-14;,AnnotInk::draw,No,None,1
CVE-2017-18267,60b4fe65bc9dc9b82bbadf0be2e3781be796a13d,CWE-835,poppler,P-10;,FoFiType1C::cvtGlyph,"[""ok""]",FoFiType1C::cvtGlyph,1366,"[""cvtGlyph(val.pos, val.len, charBuf, subrIdx, pDict, false, offsetBeingParsed);""]",T-9;,FoFiType1C::cvtGlyph,No,None,1
CVE-2019-19923,396afe6f6aa90a31303c183e11b2b2d4b7956b35,CWE-476,sqlite3,P-10;,flattenSubquery,"[""p"", ""selFlags""]",flattenSubquery,3862,"[""SELECTTRACE(0x4, pParse, p, (\""flatten % u.% p from term % d\\n\"", pSub->selId, pSub, iFrom));""]",T-13;,flattenSubquery,No,None,1
CVE-2018-8740,1e9c47be1e81e94a67f788c98fd70e8bf70e3746,CWE-476,sqlite3,P-10;,corruptSchema,"[""zExtra""]",corruptSchema,41,"[""if (zExtra && zExtra[0]) z= sqlite3MPrintf(db, \"" % z - % s\"", z, zExtra);""]",T-14;,corruptSchema,No,None,1
CVE-2019-19646,ebd70eedd5d6e6a890a670b5ee874a5eae86b4dd,CWE-476,sqlite3,P-9;,sqlite3Pragma,"[""v""]",sqlite3Pragma,1600,"[""sqlite3VdbeChangeP5(v, OPFLAG_TYPEOFARG);"", ""if (p->nOp > 0) p->aOp[p->nOp - 1].p5= p5;"", ""}（src\\vdbeaux.c，1048）;""]",T-13;,sqlite3Pragma,No,None,1
CVE-2019-19317,522ebfa7cee96fb325a22ea3a2464a63485886a8,CWE-189,sqlite3,P-9;,lookupName,"[""pExpr"", ""y"", ""pTab""]",lookupName,579,"[""pMatch->colUsed|= ((Bitmask) 1) << n;""]",T-13;,lookupName,No,None,1
CVE-2019-19880,75e95e1fcd52d3ec8282edb75ac8cd0814095d54,CWE-476,sqlite3,P-9;,exprListAppendList,"[""pDup""]",exprListAppendList,899,"[""if (bIntToNull && pDup && pDup->op= == TK_INTEGER) {;""]",T-15;,exprListAppendList,No,None,1
CVE-2018-21009,0868c499a9f5f37f8df5c9fef03c37496b40fc8a,CWE-190,poppler,P-9;,Parser::makeStream,"[""pos""]",Parser::makeStream,241,"[""lexer->setPos(pos + length);""]",T-4;,Parser::makeStream,No,None,1
CVE-2018-20650,de0c0b8324e776f0b851485e0fc9622fc35695b7,CWE-617,poppler,P-10;,FileSpec::FileSpec,"[""obj1""]",FileSpec::FileSpec,137,"[""obj1= fileSpec.dictLookup(\""Desc\"");""]",T-5;,FileSpec::FileSpec,No,None,1
CVE-2018-19058,6912e06d9ab19ba28991b5cab3319d61d856bd6d,CWE-119,poppler,P-9;,EmbFile::save2,"[""m_objStr""]",EmbFile::save2,111,"[""while ((c= m_objStr.streamGetChar()) != EOF) {;""]",T-3;,EmbFile::save2,No,None,1
CVE-2019-9021,9d388b95c54ea053ce6f194defe1ff6673195747,CWE-125,php,P-2;,phar_detect_phar_fname_ext,"[""pos""]",phar_detect_phar_fname_ext,2029,"[""pos= memchr(pos + 1, '.', filename_len - (pos - filename) + 1);""]",T-1;,phar_detect_phar_fname_ext,No,None,1
CVE-2019-11041,f22101c8308669bb63c03a73a2cac2408d844f38,CWE-125,php,P-10;,exif_scan_thumbnail,"[""ImageInfo"", ""Thumbnail"", ""size""]",exif_scan_thumbnail,3915,"[""while ((c= data[pos++])= == 0xFF && n--) {;""]",T-2;,exif_scan_thumbnail,No,None,1
CVE-2019-11034,f3aefc6d071b807ddacae0a0bc49f09c38e18490,CWE-125,php,P-9;,exif_process_IFD_in_MAKERNOTE,"[""dir_start"", ""value_ptr""]",exif_process_IFD_in_MAKERNOTE,2807,"[""if (!exif_process_IFD_TAG(ImageInfo, dir_start + 2 + 12 * de, offset_base, data_len, displacement, section_index, 0, maker_note->tag_table));""]",T-3;,exif_process_IFD_in_MAKERNOTE,No,None,1
CVE-2019-11039,7cf7148a8f8f4f55fb04de2a517d740bb6253eac,CWE-125,php,P-9;,_php_iconv_mime_decode,"[""str_left""]",_php_iconv_mime_decode,1651,"[""--str_left;""]",T-3;,_php_iconv_mime_decode,No,None,1
CVE-2019-11040,b7dc3d9039335b2bfaa1f4ade5d38aec89f25922,CWE-125,php,P-9;,exif_scan_thumbnail,"[""pos""]",php_jpg_get16,1437,"[""return (((uchar *) value)[0] << 8) | ((uchar *) value)[1];""]",T-3;,"exif_scan_thumbnail
php_jpg_get16",Yes,caller type,2
CVE-2018-20783,54212674b924aab506471060ff64986cda375f71,CWE-125,php,"P-4;
P-10;",phar_parse_pharfile,"[""manifest_len"", ""buffer""]",phar_parse_pharfile,973,"[""PHAR_GET_32(buffer, manifest_len);""]",T-3;,phar_parse_pharfile,No,None,1
CVE-2019-9022,8d3dfabef459fe7815e8ea2fd68753fd17859d7b,CWE-125,php,P-9;,php_parserr,"[""dlen""]",php_parserr,469,"[""CHECKCP(dlen);""]",T-15;,php_parserr,No,None,1
CVE-2019-9640,30d2b94a2e88021b77b07149e1f4438662ca8e5e,CWE-125,php,"P-9;
P-10;","exif_scan_thumbnail
PHP_FUNCTION","[""pos"", ""ImageInfo""]",exif_scan_thumbnail,3912,"[""exif_process_SOFn(data + pos, marker, & sof_info);""]",T-3;,exif_scan_thumbnail,No,None,1
CVE-2018-14883,1baeae42703f9b2ec21fff787146eeca08d45535,CWE-125,php,P-10;,exif_thumbnail_extract,"[""ImageInfo""]",exif_thumbnail_extract,2552,"[""ImageInfo->Thumbnail.data= estrndup(offset + ImageInfo->Thumbnail.offset, ImageInfo->Thumbnail.size);""]",T-3;,exif_thumbnail_extract,No,None,1
CVE-2018-7584,523f230c831d7b33353203fa34aee4e92ac12bba,CWE-119,php,P-10;,php_stream_url_wrap_http_ex,"[""tmp_line""]",php_stream_url_wrap_http_ex,"740
742","[""if (tmp_line[tmp_line_len - 1]= == '\\n') { if (tmp_line[tmp_line_len - 1]= == '\\r') {;""]",T-3;,php_stream_url_wrap_http_ex,No,None,1
CVE-2016-10159,ca46d0acbce55019b970fcd4c1e8a10edfdded93,CWE-190,php,P-10;,phar_parse_pharfile,"[""buffer"", ""entry"", ""filename_len""]",phar_parse_pharfile,"1062
1076","[""PHAR_GET_32(buffer, entry.filename_len);"", ""if ((manifest_ver & PHAR_API_VER_MASK) >= PHAR_API_MIN_DIR && buffer[entry.filename_len - 1]= == ' / ') {;""]",T-2;,phar_parse_pharfile,No,None,1
